Project_ID,Issue_Key,Type,Status,Priority,Title,Description,Description_Text,Description_Code,Story_Point
1,XD-2502,FEATURE,Done,MEDIUM,"""KafkaSourceSinkTests to use embedded Kafka server""","""Test is failing since Kafka isn't installed on the CI server.  Using an embedded server will make the testing more robust vs. needing an external server.""","""""""Test is failing since Kafka isn't installed on the CI server.  Using an embedded server will make the testing more robust vs. needing an external server.""""""",,2.0
1,XD-2501,FEATURE,Done,MEDIUM,"""Upgrade to Boot 1.2.0 RELEASE and the dependencies""","""As a XD Admin, I'd like to upgrade to Spring Boot 1.2.0 RELEASE and the associated dependencies so that we can catch up with the latest features, bug-fixes and enhancements.   *Following XD dependencies needs upgraded to sync-up with Boot 1.2.0 RELEASE:*  <activemq.version>5.10.0</activemq.version> <aspectj.version>1.8.4</aspectj.version> <commons-dbcp2.version>2.0.1</commons-dbcp2.version> <h2.version>1.4.182</h2.version> <hibernate.version>dd4.3.7.Final</hibernate.version> <hibernate-validator.version>5.1.3.Final</hibernate-validator.version> <hikaricp.version>2.2.5</hikaricp.version> <hornetq.version>2.4.5.Final</hornetq.version> <httpasyncclient.version>4.0.2</httpasyncclient.version> <httpclient.version>4.3.6</httpclient.version> <jackson.version>2.4.4</jackson.version> <janino.version>2.6.1</janino.version> <jetty.version>9.2.4.v20141103</jetty.version> <jetty-jsp.version>2.2.0.v201112011158</jetty-jsp.version> <joda-time.version>2.5</joda-time.version> <jolokia.version>1.2.3</jolokia.version> <junit.version>4.12</junit.version> <liquibase.version>3.3.0</liquibase.version> <log4j.version>1.2.17</log4j.version> <log4j2.version>2.1</log4j2.version> <mockito.version>1.10.8</mockito.version> <mongodb.version>2.12.4</mongodb.version> <mysql.version>5.1.34</mysql.version> <reactor.version>1.1.5.RELEASE</reactor.version> <reactor-spring.version>1.1.3.RELEASE</reactor-spring.version> <servlet-api.version>3.1.0</servlet-api.version> <spring.version>4.1.3.RELEASE</spring.version> <spring-batch.version>3.0.2.RELEASE</spring-batch.version> <spring-data-releasetrain.version>Evans-SR1</spring-data-releasetrain.version> <spring-hateoas.version>0.16.0.RELEASE</spring-hateoas.version> <spring-mobile.version>1.1.3.RELEASE</spring-mobile.version> <spring-security.version>3.2.5.RELEASE</spring-security.version> <tomcat.version>8.0.15</tomcat.version> <undertow.version>1.1.1.Final</undertow.version>""","""""""As a XD Admin, I'd like to upgrade to Spring Boot 1.2.0 RELEASE and the associated dependencies so that we can catch up with the latest features, bug-fixes and enhancements.   *Following XD dependencies needs upgraded to sync-up with Boot 1.2.0 RELEASE:*  <activemq.version>5.10.0</activemq.version> <aspectj.version>1.8.4</aspectj.version> <commons-dbcp2.version>2.0.1</commons-dbcp2.version> <h2.version>1.4.182</h2.version> <hibernate.version>dd4.3.7.Final</hibernate.version> <hibernate-validator.version>5.1.3.Final</hibernate-validator.version> <hikaricp.version>2.2.5</hikaricp.version> <hornetq.version>2.4.5.Final</hornetq.version> <httpasyncclient.version>4.0.2</httpasyncclient.version> <httpclient.version>4.3.6</httpclient.version> <jackson.version>2.4.4</jackson.version> <janino.version>2.6.1</janino.version> <jetty.version>9.2.4.v20141103</jetty.version> <jetty-jsp.version>2.2.0.v201112011158</jetty-jsp.version> <joda-time.version>2.5</joda-time.version> <jolokia.version>1.2.3</jolokia.version> <junit.version>4.12</junit.version> <liquibase.version>3.3.0</liquibase.version> <log4j.version>1.2.17</log4j.version> <log4j2.version>2.1</log4j2.version> <mockito.version>1.10.8</mockito.version> <mongodb.version>2.12.4</mongodb.version> <mysql.version>5.1.34</mysql.version> <reactor.version>1.1.5.RELEASE</reactor.version> <reactor-spring.version>1.1.3.RELEASE</reactor-spring.version> <servlet-api.version>3.1.0</servlet-api.version> <spring.version>4.1.3.RELEASE</spring.version> <spring-batch.version>3.0.2.RELEASE</spring-batch.version> <spring-data-releasetrain.version>Evans-SR1</spring-data-releasetrain.version> <spring-hateoas.version>0.16.0.RELEASE</spring-hateoas.version> <spring-mobile.version>1.1.3.RELEASE</spring-mobile.version> <spring-security.version>3.2.5.RELEASE</spring-security.version> <tomcat.version>8.0.15</tomcat.version> <undertow.version>1.1.1.Final</undertow.version>""""""",,5.0
1,XD-2499,FEATURE,Done,MEDIUM,"""Document 'partitionResultsTimeout' metadata attribute""","""As a user, I'd like to use _partitionResultsTimeout_ attribute for jobs that inherit singlestep-partitioning strategy but it is not exposed as a metadata attribute in the wiki.   *Note:* The property should be available for all the jobs that import; 3 OOTB jobs have it imported (ref. attachment)""","""""""As a user, I'd like to use _partitionResultsTimeout_ attribute for jobs that inherit singlestep-partitioning strategy but it is not exposed as a metadata attribute in the wiki.   *Note:* The property should be available for all the jobs that import; 3 OOTB jobs have it imported (ref. attachment)""""""",,1.0
1,XD-2497,FEATURE,Done,MEDIUM,"""Investigate lack of falling back to origin/master when building docs on a branch""","""When building on a branch, the docs should be defaulting to build from origin/master, but that doesn't seem to be happening.  Instead an explicit -Pwikibranch=origin/master is required to be specified on the command line.  ""","""""""When building on a branch, the docs should be defaulting to build from origin/master, but that doesn't seem to be happening.  Instead an explicit -Pwikibranch=origin/master is required to be specified on the command line.  """"""",,2.0
1,XD-2496,FEATURE,Done,MEDIUM,"""Refactor use of getContainerHostForSource in integration tests""","""Some cleanup to make the tests a bit easer to read.""","""""""Some cleanup to make the tests a bit easer to read.""""""",,1.0
1,XD-2495,BUG,Done,URGENT,"""Add Request/Reply support to Kafka message bus""","""* Environment: ** Can be reproduced on local machine with Admin and a single container. * create the following job ** job create ogg --definition """"filejdbc --resources=file:filejdbctest//filejdbctestpartition* --names=data --tableName=filejdbctest --initializeDatabase=true """" --deploy * note: this works on Rabbit and Redis as a message bus * The following exception is thrown on the admin: 6:54:22,856 1.1.0.SNAP  INFO DeploymentSupervisor-0 server.JobDeploymentListener - Deployment status for job 'ogg': DeploymentStatus{state=failed,error(s)=java.lang.UnsupportedOperationException: Auto-generated method stub  at org.springframework.xd.dirt.integration.kafka.KafkaMessageBus.bindRequestor(KafkaMessageBus.java:289)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.processPartitionedJob(JobPartitionerPlugin.java:69)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.postProcessModule(JobPartitionerPlugin.java:53)  at org.springframework.xd.dirt.module.ModuleDeployer.postProcessModule(ModuleDeployer.java:238)  at org.springframework.xd.dirt.module.ModuleDeployer.doDeploy(ModuleDeployer.java:218)  at org.springframework.xd.dirt.module.ModuleDeployer.deploy(ModuleDeployer.java:200)  at org.springframework.xd.dirt.server.DeploymentListener.deployModule(DeploymentListener.java:363)  at org.springframework.xd.dirt.server.DeploymentListener.deployJobModule(DeploymentListener.java:289)  at org.springframework.xd.dirt.server.DeploymentListener.onChildAdded(DeploymentListener.java:179)  at org.springframework.xd.dirt.server.DeploymentListener.childEvent(DeploymentListener.java:147)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:509)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:503)  at org.apache.curator.framework.listen.ListenerContainer$1.run(ListenerContainer.java:92)  at com.google.common.util.concurrent.MoreExecutors$SameThreadExecutorService.execute(MoreExecutors.java:297)  at org.apache.curator.framework.listen.ListenerContainer.forEach(ListenerContainer.java:83)  at org.apache.curator.framework.recipes.cache.PathChildrenCache.callListeners(PathChildrenCache.java:500)  at org.apache.curator.framework.recipes.cache.EventOperation.invoke(EventOperation.java:35)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$10.run(PathChildrenCache.java:762)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)  at java.lang.Thread.run(Thread.java:745) }  * The following exception is thrown on the container 21:08:14,721 1.1.0.SNAP  WARN DeploymentsPathChildrenCache-0 config.ReleaseStrategyFactoryBean - No annotated method found; falling back to SequenceSizeReleaseStrategy, target:org.springframework.batch.integration.partition.MessageChannelPartitionHandler@692ee39f, methodName:null 21:08:15,946 1.1.0.SNAP ERROR DeploymentsPathChildrenCache-0 server.DeploymentListener - Exception deploying module java.lang.UnsupportedOperationException: Auto-generated method stub  at org.springframework.xd.dirt.integration.kafka.KafkaMessageBus.bindRequestor(KafkaMessageBus.java:289)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.processPartitionedJob(JobPartitionerPlugin.java:69)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.postProcessModule(JobPartitionerPlugin.java:53)  at org.springframework.xd.dirt.module.ModuleDeployer.postProcessModule(ModuleDeployer.java:238)  at org.springframework.xd.dirt.module.ModuleDeployer.doDeploy(ModuleDeployer.java:218)  at org.springframework.xd.dirt.module.ModuleDeployer.deploy(ModuleDeployer.java:200)  at org.springframework.xd.dirt.server.DeploymentListener.deployModule(DeploymentListener.java:363)  at org.springframework.xd.dirt.server.DeploymentListener.deployJobModule(DeploymentListener.java:289)  at org.springframework.xd.dirt.server.DeploymentListener.onChildAdded(DeploymentListener.java:179)  at org.springframework.xd.dirt.server.DeploymentListener.childEvent(DeploymentListener.java:147)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:509)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:503)  at org.apache.curator.framework.listen.ListenerContainer$1.run(ListenerContainer.java:92)  at com.google.common.util.concurrent.MoreExecutors$SameThreadExecutorService.execute(MoreExecutors.java:297)  at org.apache.curator.framework.listen.ListenerContainer.forEach(ListenerContainer.java:83)  at org.apache.curator.framework.recipes.cache.PathChildrenCache.callListeners(PathChildrenCache.java:500)  at org.apache.curator.framework.recipes.cache.EventOperation.invoke(EventOperation.java:35)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$10.run(PathChildrenCache.java:762)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)  at java.lang.Thread.run(Thread.java:745)""","""""""* Environment: ** Can be reproduced on local machine with Admin and a single container. * create the following job ** job create ogg --definition """"""""filejdbc --resources=file:filejdbctest//filejdbctestpartition* --names=data --tableName=filejdbctest --initializeDatabase=true """""""" --deploy * note: this works on Rabbit and Redis as a message bus * The following exception is thrown on the admin: 6:54:22,856 1.1.0.SNAP  INFO DeploymentSupervisor-0 server.JobDeploymentListener - Deployment status for job 'ogg': DeploymentStatus{state=failed,error(s)=java.lang.UnsupportedOperationException: Auto-generated method stub  at org.springframework.xd.dirt.integration.kafka.KafkaMessageBus.bindRequestor(KafkaMessageBus.java:289)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.processPartitionedJob(JobPartitionerPlugin.java:69)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.postProcessModule(JobPartitionerPlugin.java:53)  at org.springframework.xd.dirt.module.ModuleDeployer.postProcessModule(ModuleDeployer.java:238)  at org.springframework.xd.dirt.module.ModuleDeployer.doDeploy(ModuleDeployer.java:218)  at org.springframework.xd.dirt.module.ModuleDeployer.deploy(ModuleDeployer.java:200)  at org.springframework.xd.dirt.server.DeploymentListener.deployModule(DeploymentListener.java:363)  at org.springframework.xd.dirt.server.DeploymentListener.deployJobModule(DeploymentListener.java:289)  at org.springframework.xd.dirt.server.DeploymentListener.onChildAdded(DeploymentListener.java:179)  at org.springframework.xd.dirt.server.DeploymentListener.childEvent(DeploymentListener.java:147)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:509)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:503)  at org.apache.curator.framework.listen.ListenerContainer$1.run(ListenerContainer.java:92)  at com.google.common.util.concurrent.MoreExecutors$SameThreadExecutorService.execute(MoreExecutors.java:297)  at org.apache.curator.framework.listen.ListenerContainer.forEach(ListenerContainer.java:83)  at org.apache.curator.framework.recipes.cache.PathChildrenCache.callListeners(PathChildrenCache.java:500)  at org.apache.curator.framework.recipes.cache.EventOperation.invoke(EventOperation.java:35)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$10.run(PathChildrenCache.java:762)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)  at java.lang.Thread.run(Thread.java:745) }  * The following exception is thrown on the container 21:08:14,721 1.1.0.SNAP  WARN DeploymentsPathChildrenCache-0 config.ReleaseStrategyFactoryBean - No annotated method found; falling back to SequenceSizeReleaseStrategy, target:org.springframework.batch.integration.partition.MessageChannelPartitionHandler@692ee39f, methodName:null 21:08:15,946 1.1.0.SNAP ERROR DeploymentsPathChildrenCache-0 server.DeploymentListener - Exception deploying module java.lang.UnsupportedOperationException: Auto-generated method stub  at org.springframework.xd.dirt.integration.kafka.KafkaMessageBus.bindRequestor(KafkaMessageBus.java:289)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.processPartitionedJob(JobPartitionerPlugin.java:69)  at org.springframework.xd.dirt.plugins.job.JobPartitionerPlugin.postProcessModule(JobPartitionerPlugin.java:53)  at org.springframework.xd.dirt.module.ModuleDeployer.postProcessModule(ModuleDeployer.java:238)  at org.springframework.xd.dirt.module.ModuleDeployer.doDeploy(ModuleDeployer.java:218)  at org.springframework.xd.dirt.module.ModuleDeployer.deploy(ModuleDeployer.java:200)  at org.springframework.xd.dirt.server.DeploymentListener.deployModule(DeploymentListener.java:363)  at org.springframework.xd.dirt.server.DeploymentListener.deployJobModule(DeploymentListener.java:289)  at org.springframework.xd.dirt.server.DeploymentListener.onChildAdded(DeploymentListener.java:179)  at org.springframework.xd.dirt.server.DeploymentListener.childEvent(DeploymentListener.java:147)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:509)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:503)  at org.apache.curator.framework.listen.ListenerContainer$1.run(ListenerContainer.java:92)  at com.google.common.util.concurrent.MoreExecutors$SameThreadExecutorService.execute(MoreExecutors.java:297)  at org.apache.curator.framework.listen.ListenerContainer.forEach(ListenerContainer.java:83)  at org.apache.curator.framework.recipes.cache.PathChildrenCache.callListeners(PathChildrenCache.java:500)  at org.apache.curator.framework.recipes.cache.EventOperation.invoke(EventOperation.java:35)  at org.apache.curator.framework.recipes.cache.PathChildrenCache$10.run(PathChildrenCache.java:762)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask.run(FutureTask.java:262)  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)  at java.lang.Thread.run(Thread.java:745)""""""",,3.0
1,XD-2492,IMPROVEMENT,Done,MEDIUM,"""Increase Exit Description Text field on Job Execution Process step page""","""The Step Execution Process (http://localhost:9393/admin-ui/#/jobs/executions/38/52) page should list more lines of text for 'Exit Description' field to make sense of error messages.  *Scope:* Investigate how much information can be collected directly from the ExecutionContext. It may be dependent on the error types. Let's have the observation documented to decide next steps.  ""","""""""The Step Execution Process (http://localhost:9393/admin-ui/#/jobs/executions/38/52) page should list more lines of text for 'Exit Description' field to make sense of error messages.  *Scope:* Investigate how much information can be collected directly from the ExecutionContext. It may be dependent on the error types. Let's have the observation documented to decide next steps.  """"""",,2.0
1,XD-2491,BUG,Done,HIGH,"""JDBCHDFS Master Process Timeout error""","""The JDBCHDFS Master process fails with a timeout error while the child process is still processing data.  The error message on the error message on the master process is:  org.springframework.integration.MessageTimeoutException: Timeout occurred before all partitions returned  at org.springframework.batch.integration.partition.MessageChannelPartitionHandler.handle(MessageChannelPartitionHandler.java:141)  at org.springframework.batch.core.partition.support.PartitionStep.doExecute(PartitionStep.java:106)  at org.springframework.batch.core.step.AbstractStep.execute(AbstractStep.java:198)  at org.springframework.batch.core.job.SimpleStepHandler.handleStep(SimpleStepHandler.java:148)  at org.springframework.batch.core.job.flow.JobFlowExecutor.executeStep(JobFlowExecutor.java:64)  at org.springframework.batch.core.job.flow.support.state.StepState.handle(StepState.java:67)  at org.springframework.batch.core.job.flow.support.SimpleFlow.resume(SimpleFlow.java:162)  at org.springframework.batch.core.job.flow.support.SimpleFlow.start(SimpleFlow.java:141)  at org.springframework.batch.core.job.flow.FlowJob.doExecute(FlowJob.java:134)  at org.springframework.batch.core.job.AbstractJob.execute(AbstractJob.java:304)  at org.springframework.batch.core.launch.support.SimpleJobLauncher$1.run(SimpleJobLauncher.java:135)  at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:50)  at org.springframework.batch.core.launch.support.SimpleJobLauncher.run(SimpleJobLauncher.java:128)  at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)  at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)  at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)  at java.lang.reflect.Method.invoke(Method.java:606)  at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)  at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)  at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)  at org.springframework.batch.core.configuration.annotation.SimpleBatchConfiguration$PassthruAdvice.invoke(SimpleBatchConfiguration.java:127)  at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)  at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)  at com.sun.proxy.$Proxy47.run(Unknown Source)  at org.springframework.batch.integration.launch.JobLaunchingMessageHandler.launch(JobLaunchingMessageHandler.java:50)  at sun.reflect.NativeMethodAccessorImpl""","""""""The JDBCHDFS Master process fails with a timeout error while the child process is still processing data.  The error message on the error message on the master process is:  org.springframework.integration.MessageTimeoutException: Timeout occurred before all partitions returned  at org.springframework.batch.integration.partition.MessageChannelPartitionHandler.handle(MessageChannelPartitionHandler.java:141)  at org.springframework.batch.core.partition.support.PartitionStep.doExecute(PartitionStep.java:106)  at org.springframework.batch.core.step.AbstractStep.execute(AbstractStep.java:198)  at org.springframework.batch.core.job.SimpleStepHandler.handleStep(SimpleStepHandler.java:148)  at org.springframework.batch.core.job.flow.JobFlowExecutor.executeStep(JobFlowExecutor.java:64)  at org.springframework.batch.core.job.flow.support.state.StepState.handle(StepState.java:67)  at org.springframework.batch.core.job.flow.support.SimpleFlow.resume(SimpleFlow.java:162)  at org.springframework.batch.core.job.flow.support.SimpleFlow.start(SimpleFlow.java:141)  at org.springframework.batch.core.job.flow.FlowJob.doExecute(FlowJob.java:134)  at org.springframework.batch.core.job.AbstractJob.execute(AbstractJob.java:304)  at org.springframework.batch.core.launch.support.SimpleJobLauncher$1.run(SimpleJobLauncher.java:135)  at org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:50)  at org.springframework.batch.core.launch.support.SimpleJobLauncher.run(SimpleJobLauncher.java:128)  at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)  at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)  at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)  at java.lang.reflect.Method.invoke(Method.java:606)  at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)  at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)  at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)  at org.springframework.batch.core.configuration.annotation.SimpleBatchConfiguration$PassthruAdvice.invoke(SimpleBatchConfiguration.java:127)  at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)  at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)  at com.sun.proxy.$Proxy47.run(Unknown Source)  at org.springframework.batch.integration.launch.JobLaunchingMessageHandler.launch(JobLaunchingMessageHandler.java:50)  at sun.reflect.NativeMethodAccessorImpl""""""",,3.0
1,XD-2490,FEATURE,Done,MEDIUM,"""Update Reactor Stream processor to use latest snapshots""","""The code base is changing a bit, so using 2.0 M1 for development is stable up until all major JIRA issues have bee completed.  Then we should track snapshots in preparation to move to 2.0. M2 when it gets released.""","""""""The code base is changing a bit, so using 2.0 M1 for development is stable up until all major JIRA issues have bee completed.  Then we should track snapshots in preparation to move to 2.0. M2 when it gets released.""""""",,2.0
1,XD-2489,FEATURE,Done,MEDIUM,"""Reference documentation on creating Reactive Stream processor/sink""","""Reference documentation on creating Reactive Stream processor/sink""","""Reference documentation on creating Reactive Stream processor/sink""",,3.0
1,XD-2488,FEATURE,Done,MEDIUM,"""Create sample module in spring-xd-modules for a Reactor Stream processor""","""A sample, perhaps taken from Pivotal Labs use-case in Denver, that would calculate some time window averages for a many individual senor values .""","""""""A sample, perhaps taken from Pivotal Labs use-case in Denver, that would calculate some time window averages for a many individual senor values .""""""",,3.0
1,XD-2487,FEATURE,Done,MEDIUM,"""Create ReactorMessageHandler for Reactor based XD processor/sink modules""","""The module should be flexible to act as a sink as well as a processor.  ErrorHandling will be considered as part of another JIRA""","""""""The module should be flexible to act as a sink as well as a processor.  ErrorHandling will be considered as part of another JIRA""""""",,5.0
1,XD-2486,BUG,Done,MEDIUM,"""Context Deserialize Doesn't Use Parent First Classloader""","""If a class is added to a batch execution context that is located in an isolated context, an exception will be thrown when that object is deserialized.  It appears the serialize doesn't use the ParentFirstClassloader during deserialization.""","""""""If a class is added to a batch execution context that is located in an isolated context, an exception will be thrown when that object is deserialized.  It appears the serialize doesn't use the ParentFirstClassloader during deserialization.""""""",,8.0
1,XD-2485,FEATURE,Done,MEDIUM,"""Update spring-data-hadoop version to 2.0.4 for XD 1.0.3""","""Update spring-data-hadoop version to 2.0.4 for XD 1.0.3""","""Update spring-data-hadoop version to 2.0.4 for XD 1.0.3""",,1.0
1,XD-2484,FEATURE,Done,MEDIUM,"""Update spring-data-hadoop version to 2.1.0.M3""","""Update spring-data-hadoop version to 2.1.0.M3""","""Update spring-data-hadoop version to 2.1.0.M3""",,1.0
1,XD-2483,FEATURE,Done,MEDIUM,"""Add codec option to hdfs-dataset sink""","""As a user, I would like to be able disable snappy compression when using hdfs-dataset sink with Avro files. I'd also like to be able to provide a different codec.""","""""""As a user, I would like to be able disable snappy compression when using hdfs-dataset sink with Avro files. I'd also like to be able to provide a different codec.""""""",,1.0
1,XD-2482,IMPROVEMENT,Done,HIGH,"""Add """"initialDelay"""" to """"source:trigger""""""","""Currently, the {{source:trigger}} module is based on 3 profiles: {{date}}, {{cron}} or {{fixedDelay}}, where the latter has precedence over the former in {{TriggerSourceOptionsMetadata}}:  {code:java} @Override public String[] profilesToActivate() {     if (cron != null) {         return new String[] { """"use-cron"""" };     }     else if (fixedDelay != null) {         return new String[] { """"use-delay"""" };     }     else {         return new String[] { """"use-date"""" };     } } {code}  Therefore it is not possible to combine {{date}} and {{fixedDelay}} to start off at a specific point in time, and then repeat every X seconds.  This is a request to provide another parameter to {{source:trigger}} such as *{{initialDelay}}* to be able to achieve the desired behaviour.""","""""""Currently, the {{source:trigger}} module is based on 3 profiles: {{date}}, {{cron}} or {{fixedDelay}}, where the latter has precedence over the former in {{TriggerSourceOptionsMetadata}}:    Therefore it is not possible to combine {{date}} and {{fixedDelay}} to start off at a specific point in time, and then repeat every X seconds.  This is a request to provide another parameter to {{source:trigger}} such as *{{initialDelay}}* to be able to achieve the desired behaviour.""""""",""" @Override public String[] profilesToActivate() {     if (cron != null) {         return new String[] { """"""""use-cron"""""""" };     }     else if (fixedDelay != null) {         return new String[] { """"""""use-delay"""""""" };     }     else {         return new String[] { """"""""use-date"""""""" };     } } """,1.0
1,XD-2481,FEATURE,Done,HIGH,"""Define developer facing interfaces for Reactor Stream processors""","""What is the core interface contract users will be exposed to when creating a processor module that uses Reactor's Stream API.   Some consideration for error handling should be considered as it maybe outside normal exception throwing signatures.""","""""""What is the core interface contract users will be exposed to when creating a processor module that uses Reactor's Stream API.   Some consideration for error handling should be considered as it maybe outside normal exception throwing signatures.""""""",,2.0
1,XD-2480,FEATURE,Done,MEDIUM,"""Benchmark: Sqoop vs. jdbchdfs""","""As a QA, I'd like to benchmark _Sqoop_ vs. _jdbchdfs_ batch job so that I can compare and contrast performance stats. ""","""""""As a QA, I'd like to benchmark _Sqoop_ vs. _jdbchdfs_ batch job so that I can compare and contrast performance stats. """"""",,5.0
1,XD-2478,FEATURE,Done,MEDIUM,"""Add support to access Sqoop logs""","""As a user, I'd like to access Sqoop logs so that I can troubleshoot or evaluate the errors or current state respectively.   We will have to identify how to capture the Sqoop logs and stream them to our logging mechanism.""","""""""As a user, I'd like to access Sqoop logs so that I can troubleshoot or evaluate the errors or current state respectively.   We will have to identify how to capture the Sqoop logs and stream them to our logging mechanism.""""""",,5.0
1,XD-2477,FEATURE,Done,MEDIUM,"""Add support to stop existing Sqoop jobs""","""As a user, I'd like to have the option to _stop_ an existing Sqoop job so that I can clean-up resources at the time of completion.""","""""""As a user, I'd like to have the option to _stop_ an existing Sqoop job so that I can clean-up resources at the time of completion.""""""",,8.0
1,XD-2475,FEATURE,Done,MEDIUM,"""Add batching support to Spring AMQP/Rabbit""","""As a user, I'd like to have the option to setup _batching_ so that I can ingest data in batches as opposed to payload-at-a-time.""","""""""As a user, I'd like to have the option to setup _batching_ so that I can ingest data in batches as opposed to payload-at-a-time.""""""",,8.0
1,XD-2474,FEATURE,Done,MEDIUM,"""Add support for bindRequestor and bindReplier""","""As a user, I'd like to have the option to implement _bindRequestor_ and _bindReplier_ so that I can """"bind a producer that expects async replies"""" and """"bind a consumer that handles requests from a requestor and asynchronously sends replies"""" respectively.   ""","""""""As a user, I'd like to have the option to implement _bindRequestor_ and _bindReplier_ so that I can """"""""bind a producer that expects async replies"""""""" and """"""""bind a consumer that handles requests from a requestor and asynchronously sends replies"""""""" respectively.   """"""",,3.0
1,XD-2473,FEATURE,Done,MEDIUM,"""Kafka Bus: Add support for ACK mode""","""As a user, I'd like to have the option to _ACK_ messages so that I can guarantee that the message/request sent is successful. ""","""""""As a user, I'd like to have the option to _ACK_ messages so that I can guarantee that the message/request sent is successful. """"""",,3.0
1,XD-2472,IMPROVEMENT,Done,MEDIUM,"""Kafka Bus: Add suppor for async vs. sync producer""","""As a user, I'd like to have the option to choose between async vs. sync Kafka producer so that I can decide what algorithm better suits for sending messages. ""","""""""As a user, I'd like to have the option to choose between async vs. sync Kafka producer so that I can decide what algorithm better suits for sending messages. """"""",,0.0
